full_text_id	screening_id	title	year	title_abstract_decision	retrieval_priority	needs_metadata_lookup	doi	arxiv_id	sources	preferred_url	pdf_path	text_path	retrieval_status	retrieval_source	retrieved_at_utc	failure_reason	notes
FT0123	TA01394	MemEvolve: Meta-Evolution of Agent Memory Systems	2025	maybe	3_maybe	no	10.48550/arxiv.2512.18746	2512.18746	citations	https://arxiv.org/pdf/2512.18746	search/full-texts/pdf/FT0123_TA01394_memevolve-meta-evolution-of-agent-memory-systems.pdf	search/full-texts/text/FT0123_TA01394_memevolve-meta-evolution-of-agent-memory-systems.txt	ok	arxiv	2026-04-28T21:29:15Z		Verify benchmark/task scope in full text.
FT0124	TA00184	KAPSO: A Knowledge-grounded framework for Autonomous Program Synthesis and Optimization	2026	maybe	3_maybe	no	10.48550/arXiv.2601.21526	2601.21526	arxiv_chunk	https://arxiv.org/pdf/2601.21526	search/full-texts/pdf/FT0124_TA00184_kapso-a-knowledge-grounded-framework-for-autonomous-program-synthesis-and-optimi.pdf	search/full-texts/text/FT0124_TA00184_kapso-a-knowledge-grounded-framework-for-autonomous-program-synthesis-and-optimi.txt	ok	arxiv	2026-04-28T21:29:16Z		Calibration batch 002.
FT0125	TA00187	DockSmith: Scaling Reliable Coding Environments via an Agentic Docker Builder	2026	maybe	3_maybe	no	10.48550/arXiv.2602.00592	2602.00592	arxiv_chunk	https://arxiv.org/pdf/2602.00592	search/full-texts/pdf/FT0125_TA00187_docksmith-scaling-reliable-coding-environments-via-an-agentic-docker-builder.pdf	search/full-texts/text/FT0125_TA00187_docksmith-scaling-reliable-coding-environments-via-an-agentic-docker-builder.txt	ok	arxiv	2026-04-28T21:29:17Z		Calibration batch 002.
FT0126	TA00206	Codified Context: Infrastructure for AI Agents in a Complex Codebase	2026	maybe	3_maybe	no	10.48550/arXiv.2602.20478	2602.20478	arxiv_chunk; citations	https://arxiv.org/pdf/2602.20478	search/full-texts/pdf/FT0126_TA00206_codified-context-infrastructure-for-ai-agents-in-a-complex-codebase.pdf	search/full-texts/text/FT0126_TA00206_codified-context-infrastructure-for-ai-agents-in-a-complex-codebase.txt	ok	arxiv	2026-04-28T21:29:19Z		Calibration batch 001.
FT0127	TA00222	NormCode Canvas: Making LLM Agentic Workflows Development Sustainable via Case-Based Reasoning	2026	maybe	3_maybe	no	10.48550/arXiv.2603.13443	2603.13443	arxiv_chunk	https://arxiv.org/pdf/2603.13443	search/full-texts/pdf/FT0127_TA00222_normcode-canvas-making-llm-agentic-workflows-development-sustainable-via-case-ba.pdf	search/full-texts/text/FT0127_TA00222_normcode-canvas-making-llm-agentic-workflows-development-sustainable-via-case-ba.txt	ok	arxiv	2026-04-28T21:29:21Z		Calibration batch 002.
FT0128	TA00230	DomAgent: Leveraging Knowledge Graphs and Case-Based Reasoning for Domain-Specific Code Generation	2026	maybe	3_maybe	no	10.48550/arXiv.2603.21430	2603.21430	arxiv_chunk	https://arxiv.org/pdf/2603.21430	search/full-texts/pdf/FT0128_TA00230_domagent-leveraging-knowledge-graphs-and-case-based-reasoning-for-domain-specifi.pdf	search/full-texts/text/FT0128_TA00230_domagent-leveraging-knowledge-graphs-and-case-based-reasoning-for-domain-specifi.txt	ok	arxiv	2026-04-28T21:29:23Z		Calibration batch 002.
FT0129	TA00258	Agent Mentor: Framing Agent Knowledge through Semantic Trajectory Analysis	2026	maybe	3_maybe	no	10.48550/arXiv.2604.10513	2604.10513	arxiv_chunk	https://arxiv.org/pdf/2604.10513	search/full-texts/pdf/FT0129_TA00258_agent-mentor-framing-agent-knowledge-through-semantic-trajectory-analysis.pdf	search/full-texts/text/FT0129_TA00258_agent-mentor-framing-agent-knowledge-through-semantic-trajectory-analysis.txt	ok	arxiv	2026-04-28T21:29:25Z		Calibration batch 002.
FT0130	TA00262	CodeTracer: Towards Traceable Agent States	2026	maybe	3_maybe	no	10.48550/arXiv.2604.11641	2604.11641	arxiv_chunk	https://arxiv.org/pdf/2604.11641	search/full-texts/pdf/FT0130_TA00262_codetracer-towards-traceable-agent-states.pdf	search/full-texts/text/FT0130_TA00262_codetracer-towards-traceable-agent-states.txt	ok	arxiv	2026-04-28T21:29:26Z		Calibration batch 002.
FT0131	TA00267	SWE-TRACE: Optimizing Long-Horizon SWE Agents Through Rubric Process Reward Models and Heuristic Test-Time Scaling	2026	maybe	3_maybe	no	10.48550/arXiv.2604.14820	2604.14820	arxiv_chunk	https://arxiv.org/pdf/2604.14820	search/full-texts/pdf/FT0131_TA00267_swe-trace-optimizing-long-horizon-swe-agents-through-rubric-process-reward-model.pdf	search/full-texts/text/FT0131_TA00267_swe-trace-optimizing-long-horizon-swe-agents-through-rubric-process-reward-model.txt	ok	arxiv	2026-04-28T21:29:27Z		Calibration batch 002.
FT0132	TA00297	Software Self-Extension with SelfEvolve: an Agentic Architecture for Runtime Code Generation	2026	maybe	3_maybe	no	10.48550/arXiv.2604.16314	2604.16314	arxiv_chunk	https://arxiv.org/pdf/2604.16314	search/full-texts/pdf/FT0132_TA00297_software-self-extension-with-selfevolve-an-agentic-architecture-for-runtime-code.pdf	search/full-texts/text/FT0132_TA00297_software-self-extension-with-selfevolve-an-agentic-architecture-for-runtime-code.txt	ok	arxiv	2026-04-28T21:29:29Z		Calibration batch 002.
FT0133	TA00303	SEVerA: Verified Synthesis of Self-Evolving Agents	2026	maybe	3_maybe	no	10.48550/arXiv.2603.25111	2603.25111	arxiv_chunk	https://arxiv.org/pdf/2603.25111	search/full-texts/pdf/FT0133_TA00303_severa-verified-synthesis-of-self-evolving-agents.pdf	search/full-texts/text/FT0133_TA00303_severa-verified-synthesis-of-self-evolving-agents.txt	ok	arxiv	2026-04-28T21:29:31Z		Calibration batch 002.
FT0134	TA00393	CaveAgent: Transforming LLMs into Stateful Runtime Operators	2026	maybe	3_maybe	no	10.48550/arXiv.2601.01569	2601.01569	arxiv_chunk	https://arxiv.org/pdf/2601.01569	search/full-texts/pdf/FT0134_TA00393_caveagent-transforming-llms-into-stateful-runtime-operators.pdf	search/full-texts/text/FT0134_TA00393_caveagent-transforming-llms-into-stateful-runtime-operators.txt	ok	arxiv	2026-04-28T21:29:33Z		Calibration batch 002.
FT0135	TA00395	AgentDevel: Reframing Self-Evolving LLM Agents as Release Engineering	2026	maybe	3_maybe	no	10.48550/arXiv.2601.04620	2601.04620	arxiv_chunk; citations	https://arxiv.org/pdf/2601.04620	search/full-texts/pdf/FT0135_TA00395_agentdevel-reframing-self-evolving-llm-agents-as-release-engineering.pdf	search/full-texts/text/FT0135_TA00395_agentdevel-reframing-self-evolving-llm-agents-as-release-engineering.txt	ok	arxiv	2026-04-28T21:29:34Z		Calibration batch 001.
FT0136	TA00397	Active Context Compression: Autonomous Memory Management in LLM Agents	2026	maybe	3_maybe	no	10.48550/arXiv.2601.07190	2601.07190	arxiv_chunk	https://arxiv.org/pdf/2601.07190	search/full-texts/pdf/FT0136_TA00397_active-context-compression-autonomous-memory-management-in-llm-agents.pdf	search/full-texts/text/FT0136_TA00397_active-context-compression-autonomous-memory-management-in-llm-agents.txt	ok	arxiv	2026-04-28T21:29:35Z		Calibration batch 002.
FT0137	TA00401	Large Language Model-Powered Evolutionary Code Optimization on a Phylogenetic Tree	2026	maybe	3_maybe	no	10.48550/arXiv.2601.14523	2601.14523	arxiv_chunk	https://arxiv.org/pdf/2601.14523	search/full-texts/pdf/FT0137_TA00401_large-language-model-powered-evolutionary-code-optimization-on-a-phylogenetic-tr.pdf	search/full-texts/text/FT0137_TA00401_large-language-model-powered-evolutionary-code-optimization-on-a-phylogenetic-tr.txt	ok	arxiv	2026-04-28T21:29:37Z		Calibration batch 002.
FT0138	TA00412	ParamMem: Augmenting Language Agents with Parametric Reflective Memory	2026	maybe	3_maybe	no	10.48550/arXiv.2602.23320	2602.23320	arxiv_chunk	https://arxiv.org/pdf/2602.23320	search/full-texts/pdf/FT0138_TA00412_parammem-augmenting-language-agents-with-parametric-reflective-memory.pdf	search/full-texts/text/FT0138_TA00412_parammem-augmenting-language-agents-with-parametric-reflective-memory.txt	ok	arxiv	2026-04-28T21:29:38Z		Calibration batch 002.
FT0139	TA00417	MemCollab: Cross-Agent Memory Collaboration via Contrastive Trajectory Distillation	2026	maybe	3_maybe	no	10.48550/arXiv.2603.23234	2603.23234	arxiv_chunk; citations	https://arxiv.org/pdf/2603.23234	search/full-texts/pdf/FT0139_TA00417_memcollab-cross-agent-memory-collaboration-via-contrastive-trajectory-distillati.pdf	search/full-texts/text/FT0139_TA00417_memcollab-cross-agent-memory-collaboration-via-contrastive-trajectory-distillati.txt	ok	arxiv	2026-04-28T21:29:40Z		Calibration batch 001.
FT0140	TA00422	Decocted Experience Improves Test-Time Inference in LLM Agents	2026	maybe	3_maybe	no	10.48550/arXiv.2604.04373	2604.04373	arxiv_chunk; citations	https://arxiv.org/pdf/2604.04373	search/full-texts/pdf/FT0140_TA00422_decocted-experience-improves-test-time-inference-in-llm-agents.pdf	search/full-texts/text/FT0140_TA00422_decocted-experience-improves-test-time-inference-in-llm-agents.txt	ok	arxiv	2026-04-28T21:29:41Z		Calibration batch 001.
FT0141	TA00432	ContextWeaver: Selective and Dependency-Structured Memory Construction for LLM Agents	2026	maybe	3_maybe	no	10.48550/arXiv.2604.23069	2604.23069	arxiv_chunk	https://arxiv.org/pdf/2604.23069	search/full-texts/pdf/FT0141_TA00432_contextweaver-selective-and-dependency-structured-memory-construction-for-llm-ag.pdf	search/full-texts/text/FT0141_TA00432_contextweaver-selective-and-dependency-structured-memory-construction-for-llm-ag.txt	ok	arxiv	2026-04-28T21:29:42Z		Calibration batch 003.
FT0142	TA00484	APEX-EM: Non-Parametric Online Learning for Autonomous Agents via Structured Procedural-Episodic Experience Replay	2026	maybe	3_maybe	no	10.48550/arXiv.2603.29093	2603.29093	arxiv_chunk	https://arxiv.org/pdf/2603.29093	search/full-texts/pdf/FT0142_TA00484_apex-em-non-parametric-online-learning-for-autonomous-agents-via-structured-proc.pdf	search/full-texts/text/FT0142_TA00484_apex-em-non-parametric-online-learning-for-autonomous-agents-via-structured-proc.txt	ok	arxiv	2026-04-28T21:29:44Z		Calibration batch 003.
FT0143	TA00485	Procedural Knowledge at Scale Improves Reasoning	2026	maybe	3_maybe	no	10.48550/arXiv.2604.01348	2604.01348	arxiv_chunk; citations	https://arxiv.org/pdf/2604.01348	search/full-texts/pdf/FT0143_TA00485_procedural-knowledge-at-scale-improves-reasoning.pdf	search/full-texts/text/FT0143_TA00485_procedural-knowledge-at-scale-improves-reasoning.txt	ok	arxiv	2026-04-28T21:29:45Z		Calibration batch 001.
FT0144	TA00639	Context Before Code: An Experience Report on Vibe Coding in Practice	2026	maybe	3_maybe	no	10.48550/arXiv.2603.11073	2603.11073	arxiv_chunk	https://arxiv.org/pdf/2603.11073	search/full-texts/pdf/FT0144_TA00639_context-before-code-an-experience-report-on-vibe-coding-in-practice.pdf	search/full-texts/text/FT0144_TA00639_context-before-code-an-experience-report-on-vibe-coding-in-practice.txt	ok	arxiv	2026-04-28T21:29:46Z		Calibration batch 003.
FT0145	TA00647	Learning From Developers: Towards Reliable Patch Validation at Scale for Linux	2026	maybe	3_maybe	no	10.48550/arXiv.2603.24825	2603.24825	arxiv_chunk	https://arxiv.org/pdf/2603.24825	search/full-texts/pdf/FT0145_TA00647_learning-from-developers-towards-reliable-patch-validation-at-scale-for-linux.pdf	search/full-texts/text/FT0145_TA00647_learning-from-developers-towards-reliable-patch-validation-at-scale-for-linux.txt	ok	arxiv	2026-04-28T21:29:47Z		Calibration batch 003.
FT0146	TA00648	SHAPR: Operationalising Human-AI Collaborative Research Through Structured Knowledge Generation	2026	maybe	3_maybe	no	10.48550/arXiv.2603.25660	2603.25660	arxiv_chunk	https://arxiv.org/pdf/2603.25660	search/full-texts/pdf/FT0146_TA00648_shapr-operationalising-human-ai-collaborative-research-through-structured-knowle.pdf	search/full-texts/text/FT0146_TA00648_shapr-operationalising-human-ai-collaborative-research-through-structured-knowle.txt	ok	arxiv	2026-04-28T21:29:49Z		Calibration batch 003.
FT0147	TA00651	CCCE: A Continuous Code Calibration Engine for Autonomous Enterprise Codebase Maintenance via Knowledge Graph Traversal and Adaptive Decision Gating	2026	maybe	3_maybe	no	10.48550/arXiv.2604.13102	2604.13102	arxiv_chunk	https://arxiv.org/pdf/2604.13102	search/full-texts/pdf/FT0147_TA00651_ccce-a-continuous-code-calibration-engine-for-autonomous-enterprise-codebase-mai.pdf	search/full-texts/text/FT0147_TA00651_ccce-a-continuous-code-calibration-engine-for-autonomous-enterprise-codebase-mai.txt	ok	arxiv	2026-04-28T21:29:50Z		Calibration batch 003.
FT0148	TA00703	BEAM: Bi-level Memory-adaptive Algorithmic Evolution for LLM-Powered Heuristic Design	2026	maybe	3_maybe	no	10.48550/arXiv.2604.12898	2604.12898	arxiv_chunk	https://arxiv.org/pdf/2604.12898	search/full-texts/pdf/FT0148_TA00703_beam-bi-level-memory-adaptive-algorithmic-evolution-for-llm-powered-heuristic-de.pdf	search/full-texts/text/FT0148_TA00703_beam-bi-level-memory-adaptive-algorithmic-evolution-for-llm-powered-heuristic-de.txt	ok	arxiv	2026-04-28T21:29:52Z		Calibration batch 003.
FT0149	TA00744	Controlled Self-Evolution for Algorithmic Code Optimization	2026	maybe	3_maybe	no	10.48550/arXiv.2601.07348	2601.07348	arxiv_chunk	https://arxiv.org/pdf/2601.07348	search/full-texts/pdf/FT0149_TA00744_controlled-self-evolution-for-algorithmic-code-optimization.pdf	search/full-texts/text/FT0149_TA00744_controlled-self-evolution-for-algorithmic-code-optimization.txt	ok	arxiv	2026-04-28T21:29:54Z		Calibration batch 003.
FT0150	TA00763	Test-time Recursive Thinking: Self-Improvement without External Feedback	2026	maybe	3_maybe	no	10.48550/arXiv.2602.03094	2602.03094	arxiv_chunk	https://arxiv.org/pdf/2602.03094	search/full-texts/pdf/FT0150_TA00763_test-time-recursive-thinking-self-improvement-without-external-feedback.pdf	search/full-texts/text/FT0150_TA00763_test-time-recursive-thinking-self-improvement-without-external-feedback.txt	ok	arxiv	2026-04-28T21:29:55Z		Calibration batch 003.
FT0151	TA00915	AgentFactory: A Self-Evolving Framework Through Executable Subagent Accumulation and Reuse	2026	maybe	3_maybe	no		2603.18000	citations	https://arxiv.org/pdf/2603.18000	search/full-texts/pdf/FT0151_TA00915_agentfactory-a-self-evolving-framework-through-executable-subagent-accumulation.pdf	search/full-texts/text/FT0151_TA00915_agentfactory-a-self-evolving-framework-through-executable-subagent-accumulation.txt	ok	arxiv	2026-04-28T21:29:56Z		Verify domains and evaluation in full text.
FT0152	TA01068	Combee: Scaling Prompt Learning for Self-Improving Language Model Agents	2026	maybe	3_maybe	no		2604.04247	citations	https://arxiv.org/pdf/2604.04247	search/full-texts/pdf/FT0152_TA01068_combee-scaling-prompt-learning-for-self-improving-language-model-agents.pdf	search/full-texts/text/FT0152_TA01068_combee-scaling-prompt-learning-for-self-improving-language-model-agents.txt	ok	arxiv	2026-04-28T21:29:57Z		Verify benchmark/task scope in full text.
FT0153	TA01075	Complementary Reinforcement Learning	2026	maybe	3_maybe	no		2603.17621	citations	https://arxiv.org/pdf/2603.17621	search/full-texts/pdf/FT0153_TA01075_complementary-reinforcement-learning.pdf	search/full-texts/text/FT0153_TA01075_complementary-reinforcement-learning.txt	ok	arxiv	2026-04-28T21:29:59Z		Verify benchmark/task scope in full text.
FT0154	TA01331	LatentMem: Customizing Latent Memory for Multi-Agent Systems	2026	maybe	3_maybe	no	10.48550/arxiv.2602.03036	2602.03036	citations	https://arxiv.org/pdf/2602.03036	search/full-texts/pdf/FT0154_TA01331_latentmem-customizing-latent-memory-for-multi-agent-systems.pdf	search/full-texts/text/FT0154_TA01331_latentmem-customizing-latent-memory-for-multi-agent-systems.txt	ok	arxiv	2026-04-28T21:30:01Z		Verify benchmark/task scope in full text.
FT0155	TA01395	Memex(RL): Scaling Long-Horizon LLM Agents via Indexed Experience Memory	2026	maybe	3_maybe	no		2603.04257	citations	https://arxiv.org/pdf/2603.04257	search/full-texts/pdf/FT0155_TA01395_memex-rl-scaling-long-horizon-llm-agents-via-indexed-experience-memory.pdf	search/full-texts/text/FT0155_TA01395_memex-rl-scaling-long-horizon-llm-agents-via-indexed-experience-memory.txt	ok	arxiv	2026-04-28T21:30:02Z		Verify benchmark/task scope in full text.
FT0156	TA01420	Meta Context Engineering via Agentic Skill Evolution	2026	maybe	3_maybe	no	10.48550/arxiv.2601.21557	2601.21557	citations	https://arxiv.org/pdf/2601.21557	search/full-texts/pdf/FT0156_TA01420_meta-context-engineering-via-agentic-skill-evolution.pdf	search/full-texts/text/FT0156_TA01420_meta-context-engineering-via-agentic-skill-evolution.txt	ok	arxiv	2026-04-28T21:30:05Z		Verify benchmark/task scope in full text.
FT0157	TA01425	MetaClaw: Just Talk -- An Agent That Meta-Learns and Evolves in the Wild	2026	maybe	3_maybe	no		2603.17187	citations	https://arxiv.org/pdf/2603.17187	search/full-texts/pdf/FT0157_TA01425_metaclaw-just-talk-an-agent-that-meta-learns-and-evolves-in-the-wild.pdf	search/full-texts/text/FT0157_TA01425_metaclaw-just-talk-an-agent-that-meta-learns-and-evolves-in-the-wild.txt	ok	arxiv	2026-04-28T21:30:08Z		Verify benchmark/task scope in full text.
FT0158	TA01465	On the Impact of AGENTS.md Files on the Efficiency of AI Coding Agents	2026	maybe	3_maybe	no	10.48550/arxiv.2601.20404	2601.20404	citations	https://arxiv.org/pdf/2601.20404	search/full-texts/pdf/FT0158_TA01465_on-the-impact-of-agents-md-files-on-the-efficiency-of-ai-coding-agents.pdf	search/full-texts/text/FT0158_TA01465_on-the-impact-of-agents-md-files-on-the-efficiency-of-ai-coding-agents.txt	ok	arxiv	2026-04-28T21:30:09Z		Verify whether it contributes contextual evidence under the criteria exception.
FT0159	TA01555	ReCreate: Reasoning and Creating Domain Agents Driven by Experience	2026	maybe	3_maybe	no	10.48550/arxiv.2601.11100	2601.11100	citations	https://arxiv.org/pdf/2601.11100	search/full-texts/pdf/FT0159_TA01555_recreate-reasoning-and-creating-domain-agents-driven-by-experience.pdf	search/full-texts/text/FT0159_TA01555_recreate-reasoning-and-creating-domain-agents-driven-by-experience.txt	ok	arxiv	2026-04-28T21:30:11Z		Verify benchmark/task scope in full text.
FT0160	TA01615	SE-Bench: Benchmarking Self-Evolution with Knowledge Internalization	2026	maybe	3_maybe	no	10.48550/arxiv.2602.04811	2602.04811	citations	https://arxiv.org/pdf/2602.04811	search/full-texts/pdf/FT0160_TA01615_se-bench-benchmarking-self-evolution-with-knowledge-internalization.pdf	search/full-texts/text/FT0160_TA01615_se-bench-benchmarking-self-evolution-with-knowledge-internalization.txt	ok	arxiv	2026-04-28T21:30:12Z		Verify against CI1 benchmark/contextual-study rules.
FT0161	TA01616	SEA-Eval: A Benchmark for Evaluating Self-Evolving Agents Beyond Episodic Assessment	2026	maybe	3_maybe	no		2604.08988	citations	https://arxiv.org/pdf/2604.08988	search/full-texts/pdf/FT0161_TA01616_sea-eval-a-benchmark-for-evaluating-self-evolving-agents-beyond-episodic-assessm.pdf	search/full-texts/text/FT0161_TA01616_sea-eval-a-benchmark-for-evaluating-self-evolving-agents-beyond-episodic-assessm.txt	ok	arxiv	2026-04-28T21:30:16Z		Verify benchmark/task scope in full text.
FT0162	TA01647	SkillClaw: Let Skills Evolve Collectively with Agentic Evolver	2026	maybe	3_maybe	no		2604.08377	citations	https://arxiv.org/pdf/2604.08377	search/full-texts/pdf/FT0162_TA01647_skillclaw-let-skills-evolve-collectively-with-agentic-evolver.pdf	search/full-texts/text/FT0162_TA01647_skillclaw-let-skills-evolve-collectively-with-agentic-evolver.txt	ok	arxiv	2026-04-28T21:30:17Z		Verify benchmark/task scope in full text.
FT0163	TA01678	SWE-CI: Evaluating Agent Capabilities in Maintaining Codebases via Continuous Integration	2026	maybe	3_maybe	no		2603.03823	citations	https://arxiv.org/pdf/2603.03823	search/full-texts/pdf/FT0163_TA01678_swe-ci-evaluating-agent-capabilities-in-maintaining-codebases-via-continuous-int.pdf	search/full-texts/text/FT0163_TA01678_swe-ci-evaluating-agent-capabilities-in-maintaining-codebases-via-continuous-int.txt	ok	arxiv	2026-04-28T21:30:19Z		Verify benchmark/contextual-study status in full text.
FT0164	TA01696	TAME: A Trustworthy Test-Time Evolution of Agent Memory with Systematic Benchmarking	2026	maybe	3_maybe	no	10.48550/arxiv.2602.03224	2602.03224	citations	https://arxiv.org/pdf/2602.03224	search/full-texts/pdf/FT0164_TA01696_tame-a-trustworthy-test-time-evolution-of-agent-memory-with-systematic-benchmark.pdf	search/full-texts/text/FT0164_TA01696_tame-a-trustworthy-test-time-evolution-of-agent-memory-with-systematic-benchmark.txt	ok	arxiv	2026-04-28T21:30:20Z		Verify benchmark/task scope in full text.
FT0165	TA01818	When the Specification Emerges: Benchmarking Faithfulness Loss in Long-Horizon Coding Agents	2026	maybe	3_maybe	no		2603.17104	citations	https://arxiv.org/pdf/2603.17104	search/full-texts/pdf/FT0165_TA01818_when-the-specification-emerges-benchmarking-faithfulness-loss-in-long-horizon-co.pdf	search/full-texts/text/FT0165_TA01818_when-the-specification-emerges-benchmarking-faithfulness-loss-in-long-horizon-co.txt	ok	arxiv	2026-04-28T21:30:22Z		Verify benchmark/contextual-study status.
